6.3792,-0.1423,-2.1087
6.4101,-0.1526,-2.2119
4.5289,0.3267,-1.6252
-4.0362,3.8180,-1.0858
0.8964,-0.0723,0.3998
1.5588,-0.1605,1.7113
2.5392,-0.1535,1.0124
5.8097,-0.1285,-1.4340
1.7889,0.0908,0.4171
5.4211,0.0479,-1.6399
3.5034,0.2537,-0.8222
4.1396,0.3909,-1.5599
2.7556,0.7815,-1.4104
2.1341,1.0730,-1.5279
2.3222,1.2485,-1.7881
-2.8277,0.4294,-0.5569
-1.7245,2.5016,-1.3311
-3.4209,2.3578,-0.8979
-3.9935,3.6070,-1.1444
-3.8746,3.2505,-1.0811
-3.7825,3.0205,-0.9408
-3.1310,2.6246,-0.6172
-0.9942,0.1421,0.5001
-4.2124,4.2127,-1.1892
-3.6702,3.5379,-0.8327
-4.3709,4.5504,-1.2562
-4.4011,4.6786,-1.2733
-4.1096,4.7464,-1.0550
-4.1310,4.9444,-1.1532
-0.8849,-0.3552,1.8257
-4.5287,-2.1826,-0.2313
5.9103,-0.2859,-2.3206
3.7202,-0.2344,0.9783
6.3113,-0.1198,-1.8782
-3.1884,-0.7800,0.7429
-3.0123,-1.0034,1.4933
5.6525,0.0424,-0.4595
-4.4074,-1.9935,-0.7069
0.8343,0.3299,1.5258
5.6800,-0.1676,-0.5777
-4.5578,-2.1957,-0.4849
5.5462,-0.2043,-1.2666
-2.4208,-0.8595,0.7609
-2.6592,-0.8189,1.7016
3.9293,-0.0780,1.0790
-4.6383,-2.2461,-0.8117
4.7645,0.1333,0.8937
6.0191,-0.2616,-1.9416
-2.8148,-0.9651,1.5423
2.1102,-0.1708,1.8000
-4.5561,-2.1424,-0.5814
4.2661,0.2539,1.5560
5.8535,-0.2746,-2.1247
-2.2596,-0.6984,1.8786
1.5931,-0.2921,1.7412
-3.7504,-1.5762,0.6286
0.7120,-0.2608,1.9591
-4.3361,-1.9530,-0.1186
4.0019,0.3344,1.9069
-3.9176,-1.5787,0.4276
3.7326,0.3158,1.9730
-3.9593,-1.7065,0.4417
4.1897,0.2822,1.7194
-3.6390,-1.5099,0.7903
1.0652,-0.3237,1.8197
-2.4556,-0.8922,1.6227
-2.2787,-0.3546,1.7523
4.4838,-0.0084,1.2081
-2.0427,-0.7458,1.7543
-2.9806,-1.0833,1.4256
-0.2697,0.4438,1.7073
4.2590,-0.1737,0.9977
1.4250,-0.3873,1.4763
0.1362,-0.4058,1.6601
-0.0695,-0.3962,1.7014
1.2644,-0.3648,1.6354
0.4373,0.5725,1.9470
-2.0431,-0.7052,1.8080
-0.1121,-0.4059,1.7156
-1.4908,-0.6311,1.8482
-1.3042,-0.6122,1.7934
0.6014,-0.4522,1.5480
0.1377,-0.4380,1.3027
1.1896,0.5168,-0.5731
-4.2572,-1.5483,-0.1171
-5.1203,-2.6862,-1.4361
-5.2403,-2.8898,-1.7826
-1.8851,-0.5762,1.8173
6.2113,-0.1112,-1.6166
-2.6417,0.7665,0.9910
-5.0642,-2.5130,-1.2221
5.6514,-0.0214,-1.2691
-3.6055,-0.9016,0.6524
-5.0154,-2.5812,-1.2429
0.0770,0.5295,1.0209
-4.9166,-2.3743,-1.0565
6.0808,-0.0520,-1.4502
-3.2457,1.1264,0.4137
-5.1632,-2.7002,-1.5129
1.7138,0.3476,1.0073
-4.9323,-2.3477,-1.1056
5.9647,-0.0034,-1.1671
-2.9687,0.6635,0.8040
-5.1828,-2.7344,-1.6021
-0.4567,0.3380,1.7418
-5.1228,-2.6141,-1.4765
5.6548,0.0522,-0.6028
-3.5171,-0.6250,0.5291
-5.2159,-2.7632,-1.6958
-2.1357,-0.1874,1.7972
-5.2180,-2.7801,-1.6687
-0.7745,-0.0810,2.2095
-5.1255,-2.6240,-1.4990
5.0250,-0.0626,0.3238
-4.0446,-1.5383,-0.0432
-5.1895,-2.7464,-1.6997
-3.0017,-0.8915,1.2671
-5.2378,-2.7977,-1.7373
-2.6641,-0.7134,1.6046
-5.2516,-2.8251,-1.7364
-2.5927,-0.6467,1.6719
-5.2704,-2.8519,-1.7570
-2.7101,-0.6542,1.5837
-5.2779,-2.8660,-1.7652
-2.9027,-0.7274,1.4432
-5.3009,-2.9066,-1.8091
-3.2691,-0.8861,1.1229
-5.2955,-2.9267,-1.8376
-3.8512,-1.1847,0.4447
-5.2305,-2.8977,-1.8330
-4.7335,-1.8787,-0.7491
-5.1921,-2.8761,-1.8137
-5.3338,-2.7491,-1.6319
-5.1949,-2.8468,-1.7740
-5.3908,-2.9531,-1.7983
-4.0202,0.3542,-0.1810
-5.2599,-2.9180,-1.8073
-5.0992,-1.7412,-1.5706
-5.1974,-2.8893,-1.8047
-5.3883,-2.9674,-1.8065
-4.6685,-1.0597,-0.9521
-5.2310,-2.8858,-1.7496
-5.3867,-2.9559,-1.7965
-4.7588,-2.2194,-1.0782
-5.2113,-2.8473,-1.6549
-5.3041,-2.8746,-1.6342
-5.1321,-2.6974,-1.4626
-5.1770,-2.8027,-1.5513
-5.0404,-2.6258,-1.2345
-5.2630,-2.7964,-1.4612
-5.3042,-2.8426,-1.5426
-5.0198,-2.6225,-1.1092
-4.8259,-2.4468,-0.7946
-4.3555,-2.0301,-0.0859
-3.9302,-1.6534,0.4501
-3.5711,-1.3909,0.8466
-3.3395,-1.2185,1.0931
-3.2134,-1.1149,1.2689
-3.5226,-1.3348,1.0206
-3.0575,-1.5310,-0.0296
-1.9560,-1.3334,-0.2277
-1.0852,-1.1121,-0.3106
-0.4893,-0.4185,0.5713
1.8232,-0.7820,-1.0745
4.5243,-0.4263,-1.9656
-5.2056,-2.7015,-1.5834
-5.3884,-2.9459,-1.8145
-4.2996,-0.5736,-0.2959
-1.4483,-0.0414,1.3653
0.8293,0.9856,2.1260
6.4131,-0.2534,-1.6095
-4.4633,-2.1387,-0.8228
-5.3406,-2.8354,-1.6977
-3.3182,-1.9142,-1.6579
-5.0811,-2.5656,-1.5204
-5.3522,-2.8712,-1.6731
-5.1212,-2.6850,-1.5706
-5.3485,-2.9038,-1.7596
-4.0702,1.5794,-0.1267
-4.3509,-2.0676,-0.7027
-5.3581,-2.8171,-1.6806
-5.2364,-2.7943,-1.6821
-5.1808,-2.6889,-1.5855
-5.1496,-2.4116,-1.2663
-4.7578,-2.4141,-1.2508
-5.3599,-2.8075,-1.6609
-2.0102,-0.9305,-0.2369
-5.1193,-2.6029,-1.4673
-4.8394,-1.8168,-0.6292
-4.9595,-2.5593,-1.4394
-5.3412,-2.7720,-1.6152
-5.0671,-2.7119,-1.6282
-5.3764,-2.8808,-1.7038
-2.9926,0.7437,1.1969
-4.7290,-2.2429,-0.9711
-4.8862,-1.9552,-0.6054
-5.1902,-2.7715,-1.6481
-5.2596,-2.5950,-1.3959
-5.1970,-2.8239,-1.7314
-5.3361,-2.7427,-1.5618
-5.1598,-2.7965,-1.7094
-5.3617,-2.7893,-1.6051
-2.5733,1.2725,1.2434
-5.3760,-2.8749,-1.6643
-3.0485,1.8756,0.9526
-5.3632,-2.9095,-1.6998
-2.9533,1.1218,1.2632
-5.3509,-2.8963,-1.6714
-2.8563,0.9859,1.3829
-5.3425,-2.8663,-1.6132
-2.7311,1.4451,1.3625
-5.2964,-2.7392,-1.4531
-2.1285,1.7320,1.4953
-5.2019,-2.5186,-1.2191
-5.2638,-2.8955,-1.8148
-4.9179,-1.9633,-0.7569
-5.2691,-2.9243,-1.7738
-3.7970,-0.4777,0.6566
-5.1869,-2.6940,-1.3172
-1.9298,0.7419,2.0435
-4.9722,-2.1460,-0.7656
-5.2578,-2.9276,-1.7652
-3.4143,0.1584,0.9336
-5.0138,-2.3828,-0.9218
0.7348,0.7931,2.3677
-3.6715,0.0626,0.6815
-4.9642,-2.3069,-0.8342
-5.2584,-2.8796,-1.6763
-2.8033,1.0727,1.2803
-4.6061,-1.5695,-0.2349
-5.0300,-2.5065,-1.0325
0.1647,1.0712,2.1200
-2.1338,1.0305,1.6322
-3.0997,-0.0487,1.2615
-3.5085,-0.7985,0.9879
-3.3849,-0.9200,1.1451
-3.2724,-0.9772,1.2604
-3.0194,-0.8740,1.4922
-2.6648,-0.6744,1.7597
-2.2087,-0.4819,2.0241
-1.5753,-0.2814,2.2893
0.0061,0.0982,2.4986
1.8529,0.3275,2.2375
0.4772,-0.2171,2.1272
0.8332,-0.5430,0.6341
4.9272,-0.0712,0.8075
5.6842,-0.3039,-1.7331
6.0505,-0.2944,-2.2751
-5.0455,-1.9471,-0.9324
-1.4552,1.1422,1.9516
5.2164,0.1515,1.2419
-5.0199,-2.6630,-1.6653
-2.9030,0.4169,1.2456
-5.0984,-2.6079,-1.3073
-4.7495,-1.4274,-0.4652
1.3593,0.9057,2.4291
-5.1276,-2.5503,-1.2923
-3.7510,-0.0741,0.5520
3.3436,0.5722,2.1356
-5.1242,-1.3956,-1.2449
-2.3756,1.2036,1.4544
-5.1580,-2.6689,-1.4642
-5.1213,-2.0652,-1.0635
0.3636,1.1662,2.2320
-5.1487,-2.3690,-1.3892
-4.1502,-0.3886,0.0808
3.7431,0.4755,2.0085
-5.2852,-2.3708,-1.4346
-1.5232,1.3572,1.7212
-5.2226,-2.3899,-1.5379
-4.6395,-1.1342,-0.4802
3.2185,0.5270,2.2384
-5.2872,-2.4927,-1.4354
-1.4576,1.2155,1.7658
-5.3557,-2.6233,-1.7658
-4.4332,-0.7243,-0.2705
-5.1715,-2.2438,-1.4808
-5.1738,-2.2818,-1.2360
1.0322,0.7814,2.5032
-5.3247,-2.6343,-1.5247
-2.5662,0.8170,1.3163
-5.4077,-2.8289,-1.7417
-4.4148,-0.8722,-0.2151
-5.4203,-2.9201,-1.8227
-5.0155,-2.0085,-0.9672
-5.3325,-2.8682,-1.7878
-5.1650,-2.3612,-1.2383
-5.1776,-2.7329,-1.6281
-5.2244,-2.4933,-1.3525
-5.0095,-2.6099,-1.5018
-5.2584,-2.5717,-1.4204
-5.0105,-2.6216,-1.5116
-5.2644,-2.5971,-1.4412
-5.1069,-2.7187,-1.6089
-5.2570,-2.5900,-1.4318
-5.2590,-2.8397,-1.7335
-5.2488,-2.5553,-1.4095
-5.3757,-2.9108,-1.8085
-5.1923,-2.4096,-1.2868
-5.4046,-2.8880,-1.7989
-4.8485,-1.7470,-0.7096
-5.3749,-2.8024,-1.7202
-5.2964,-2.8822,-1.7424
-5.3390,-2.7256,-1.6275
-5.3704,-2.8784,-1.8045
-5.0373,-2.0981,-1.0007
-5.3834,-2.8292,-1.7556
-5.3654,-2.8997,-1.7942
-5.2238,-2.5014,-1.3866
-5.3914,-2.8577,-1.7909
-5.3671,-2.8963,-1.8034
-5.3937,-2.9231,-1.7815
-5.3852,-2.8516,-1.7856
-5.3784,-2.8746,-1.8349
-5.3889,-2.9263,-1.8261
-5.3759,-2.8955,-1.7636
-5.3317,-2.8154,-1.7255
-5.3834,-2.9197,-1.8885
-5.3566,-2.9104,-1.9023
-5.2936,-2.8448,-1.8543
-5.2051,-2.7069,-1.7596
-5.0589,-2.5029,-1.5967
-4.9471,-2.4793,-1.5127
-4.8387,-2.4888,-1.5085
-5.1176,-2.5707,-1.5286
-4.4681,-1.1879,-0.7682
-4.8120,-2.2237,-1.0235
-4.5693,-2.2677,-1.2425
-4.6896,-2.4006,-1.3690
-4.6477,-2.3592,-1.2985
5.7928,-0.0255,0.5398
6.3612,-0.1838,-2.5299
0.2798,0.1317,1.1212
4.5610,0.0126,1.4403
-1.9944,-0.5273,1.9903
-4.2675,-1.8560,-1.1790
6.5498,-0.2215,-2.1123
-2.7965,-1.4697,-1.8739
-3.8743,-1.2654,-0.7199
6.6830,-0.2084,-2.1605
-1.1059,0.5357,-0.9573
5.8716,0.0754,-0.1221
6.3945,-0.1789,-2.4929
1.2762,0.0938,-0.4985
6.0344,-0.1182,-0.2671
3.1495,0.2913,-2.0427
6.1117,-0.1367,-1.4732
6.5214,-0.1912,-1.9209
-0.8488,0.2552,-1.4623
5.1524,-0.0138,1.0334
5.4854,-0.1014,-2.5217
5.1825,-0.1795,-2.2397
6.0915,-0.1755,-1.3215
-1.0128,0.5002,-1.6190
6.6913,-0.1511,-1.6075
4.5130,0.0296,-2.4318
5.4108,-0.2212,-2.4407
5.7857,-0.1564,-1.4885
-0.3441,0.0212,-1.9544
5.3737,-0.1297,0.1821
-0.6909,0.8791,-1.5097
6.2683,-0.2403,-2.3203
4.5366,0.0480,-2.2296
4.2385,-0.2013,-2.5399
5.7930,-0.1971,-1.8384
0.2560,-0.2619,-2.2294
6.0737,-0.2303,-1.4031
-1.7581,0.2799,-1.6968
2.6708,-0.1273,1.6642
-1.8524,0.8972,-1.4331
6.0324,-0.2535,-2.4661
-1.4115,0.7569,-1.4436
5.3837,-0.2544,-2.5720
-0.8740,0.5779,-1.5341
4.7473,-0.2339,-2.5941
-0.8663,0.3555,-1.4845
4.2977,-0.2319,-2.5882
-1.4073,0.2503,-1.4178
4.1922,-0.2250,-2.5779
-2.1794,0.1488,-1.4174
4.4065,-0.1953,-2.5467
-2.6742,0.0877,-1.4320
-0.2516,-0.2949,2.0655
-2.5497,-0.6808,-1.5921
2.2359,-0.4133,-0.8180
-1.7582,-1.1187,-2.1119
-0.6243,-0.7489,-1.2451
1.0731,-0.5302,-2.4544
-2.9097,-0.9585,-1.1828
-0.8929,-0.5424,1.3205
-2.5847,-1.2369,-1.8014
-2.5200,-1.2054,-1.3579
0.0776,-0.5007,-2.1593
-3.0517,-1.2798,-1.3616
-2.9533,-1.4969,-1.4357
-2.2480,-0.6308,1.8129
-3.1452,-1.4376,-1.4259
-3.4255,-1.5828,-1.2624
-3.2357,-1.3501,-0.6910
-2.6104,-1.4245,-1.9448
-3.3106,-1.4909,-1.3178
-3.5556,-1.5835,-1.1512
-3.6639,-1.7131,-1.2732
-3.7006,-1.7291,-1.2853
-3.7847,-1.6844,-1.1497
-3.8263,-1.6612,-1.0895
-3.8494,-1.6897,-1.1207
-3.8421,-1.7339,-1.1798
-3.7833,-1.7103,-1.1684
-3.7831,-1.5997,-1.0173
-3.6625,-1.4911,-0.9528
-3.8524,-1.7137,-1.1436
-4.1262,-1.7907,-1.1299
-3.7712,-1.3483,-0.9575
-4.1225,-1.8291,-1.0226
-4.4427,-2.1063,-1.1313
-3.8140,-1.5952,0.0586
-2.1778,-0.7329,1.4097
3.2670,-0.0275,-2.7420
5.5651,-0.2503,-2.3901
-3.3225,-1.3770,1.0787
5.0972,0.1603,1.3497
6.3114,-0.1316,-2.2003
3.6456,-0.3766,-0.6530
-4.5033,-2.2219,-1.0019
-2.1711,-0.6842,1.6677
-2.4318,-0.9435,-0.6078
-4.1115,-1.8378,-0.2260
-2.1489,-0.6838,1.5997
-1.5711,-0.5983,-1.3714
-3.2770,-1.2787,1.0440
-2.3697,-0.7896,1.3725
-4.4054,-2.0851,-1.0223
-2.5036,-0.7860,1.5400
-2.7558,-0.9123,0.5927
-4.3403,-2.1507,-0.8431
-3.1978,-1.1632,0.5558
-4.3458,-2.0372,-0.9991
-3.9383,-1.8039,0.1582
-3.3191,-1.2362,0.3960
-4.3697,-2.1098,-1.0791
-3.5087,-1.4410,0.3124
-4.4522,-2.1722,-1.1338
-3.8379,-1.6763,0.1890
-3.4510,-1.3442,0.1825
-3.8238,-1.6205,-0.2302
-2.6770,-1.0113,1.3174
-4.3015,-1.7098,-0.4928
-1.5866,-0.5456,2.1759
-4.6628,-2.0352,-0.7285
-2.0564,-0.7001,1.9864
-1.2464,-0.9188,0.6892
-2.6658,-0.9796,1.5905
0.0099,-0.5817,1.6172
-2.9367,-1.1169,1.3235
-0.5204,-0.4913,2.3686
-2.9655,-1.1275,1.2553
-0.2219,-0.3579,2.5598
-2.9569,-1.1366,1.2100
0.5377,-0.0726,2.7088
-2.8867,-1.1244,1.2121
1.4387,0.2220,2.6955
-2.7263,-1.0667,1.3166
2.0733,0.3789,2.4854
-2.4171,-0.9020,1.6229
2.6291,0.3870,1.9900
-1.9972,-0.6813,2.0038
2.8871,0.0375,1.3655
-1.4623,-0.4559,2.3600
2.3485,-0.3597,0.6184
-1.7381,-0.5399,2.1443
-1.6924,-0.5895,2.1532
-0.9788,-0.4050,1.9497
-0.9286,-0.3634,2.4610
0.5366,-0.4248,1.2994
-1.9322,-0.6305,1.9567
0.7060,-0.2079,2.5559
-0.2872,-0.5142,1.4403
-1.6547,-0.5916,1.9850
2.4274,-0.1471,1.9628
1.5897,-0.4156,-0.0668
-0.5831,-0.5658,1.2310
2.8119,-0.2844,0.1577
5.6083,-0.2730,-2.4244
4.1571,-0.2853,-1.9078
3.9042,-0.2992,-1.8909
5.0301,-0.2904,-2.1853
5.9225,-0.2704,-2.3251
6.4060,-0.2041,-2.5277
6.5223,-0.2387,-2.4419
6.5140,-0.2398,-2.3423
6.5569,-0.2341,-2.2223
6.6383,-0.2201,-2.0322
6.6519,-0.1780,-1.6014
3.6806,-0.0997,-0.7436
5.1535,-0.0890,-0.4663
6.1196,-0.0676,-0.3896
3.8772,0.2011,1.4483
2.7863,0.3639,2.1115
4.0716,0.3682,1.7560
4.4483,0.3239,1.6553
-3.9291,-1.4159,0.4321
-3.0341,2.1139,0.8599
-4.3949,5.1503,-1.0155
6.2689,-0.1264,-2.3595
-4.4062,4.2779,-1.1172
-4.4551,4.8558,-1.1834
-3.9792,4.4210,-0.4888
-3.9506,3.7729,-0.1357
-4.7538,-2.2699,-0.7626
-3.2702,3.6526,0.3626
-4.0442,1.0515,0.2838
-4.4205,4.8024,-1.0698
-2.0298,1.4851,1.5573
-3.9310,-1.1961,0.5247
-4.3135,4.8996,-0.8834
-3.4303,2.9456,0.4841
-4.4588,4.8351,-1.1697
-2.2057,1.9947,1.2938
-3.5310,-0.3411,0.8554
-4.5308,4.9337,-1.1206
-2.5428,1.7589,1.2100
-4.5930,-2.0815,-0.4981
-1.6897,1.5506,1.5296
-3.2577,-0.2707,1.0354
-4.4593,4.9713,-1.0531
-2.1178,1.1101,1.5109
-4.4360,4.5825,-1.0911
-0.5230,1.0865,1.9909
-4.0068,-1.1748,0.2601
-2.1268,1.9724,1.0510
-2.3917,0.2075,1.5809
-4.4652,4.7862,-1.0708
-1.4301,0.6404,1.9260
-4.4755,4.4334,-1.0732
-0.3196,0.9607,1.9320
-4.4457,4.5093,-1.1240
1.0190,0.8773,2.0342
-4.0349,-0.8977,0.0475
1.4364,0.6455,2.2371
-2.9738,-0.1574,1.0567
1.4805,0.4835,2.3166
-2.4244,0.0493,1.5209
1.8000,0.3496,2.3329
-2.2452,0.0809,1.6600
2.3918,0.2713,2.2380
-2.3459,0.0126,1.6001
2.9823,0.2647,2.0090
-2.8099,-0.2958,1.3063
3.3035,0.4691,1.4038
-4.4797,3.9022,-1.1054
3.3685,0.4518,0.6887
-4.1440,4.4391,-0.8720
-0.0605,0.7285,1.3486
2.4627,-0.0733,2.0766
-1.7456,0.3029,1.6185
4.8518,0.2159,0.3115
-4.0170,4.3262,-0.8063
0.1056,1.0872,0.5487
4.3851,-0.0674,1.0460
-2.7458,-0.1162,1.2176
2.2123,0.7623,-0.1745
4.9276,-0.0947,0.4459
-2.6305,3.0631,-0.1146
-0.6362,1.6703,0.0172
6.1687,-0.0369,-1.5334
4.2428,-0.1590,0.7329
-2.5595,1.2710,0.4086
-1.2547,2.1045,-0.6107
5.4000,0.0656,-1.9999
6.3230,-0.1037,-2.2068
6.4467,-0.1295,-2.1333
6.3742,-0.1345,-2.0582
6.3226,-0.1281,-2.0800
6.3467,-0.1258,-2.2409
6.3797,-0.1354,-2.3816
6.3542,-0.1458,-2.4150
6.2472,-0.1535,-2.4335
4.9503,-0.0084,-1.8303
6.4831,-0.1842,-2.4110
6.3114,-0.1354,-2.3887
6.3455,-0.1540,-1.9862
6.5065,-0.1977,-2.2940
6.4803,-0.1826,-2.3016
-3.1971,4.3727,-0.1501
6.5822,-0.1077,-1.3044
5.5991,0.0555,0.8746
1.0230,1.2550,1.0804
6.4125,-0.0964,-0.5057
-4.3884,5.2706,-1.1136
5.4251,0.1552,-0.7138
5.6320,-0.0700,0.5486
-4.1168,5.3742,-0.8386
6.4251,-0.0588,-1.0428
5.2422,0.1442,1.2500
1.2119,1.2844,1.5662
6.0356,-0.0395,0.2091
-4.2993,5.2752,-1.0066
5.9394,0.0604,-0.5862
4.9228,0.0885,1.5105
-0.3954,2.1202,1.4983
5.8900,0.0140,0.4315
-4.3093,5.2773,-0.9844
5.6237,0.1360,0.1262
4.5038,0.1839,1.8512
1.8250,1.1382,1.8498
5.5019,0.0542,0.8084
-3.5671,4.5314,-0.2262
5.5032,0.1414,0.7698
3.3275,0.5327,2.2280
4.7175,0.3449,1.0748
3.9273,0.1948,2.1129
2.1671,0.9988,1.9180
4.7975,0.1477,1.4289
-1.6820,2.8933,1.0354
4.9442,0.2192,1.2493
-3.2593,3.8903,0.1067
4.7597,0.2925,1.3517
-3.7226,4.2016,-0.2698
4.4367,0.3706,1.5350
1.5075,0.8121,2.5038
4.0985,0.4463,1.7070
1.3483,0.7956,2.5460
3.7399,0.5265,1.8268
1.0365,0.8328,2.5398
3.3168,0.6367,1.9025
0.5204,0.9461,2.4668
2.7564,0.7915,1.9484
-2.9501,3.4477,0.5164
2.1163,0.9471,2.0340
-0.9999,1.6869,1.8138
1.2183,1.0690,2.2757
0.4283,1.2611,2.2104
0.3573,1.0777,2.3977
-1.5334,3.0137,1.0140
-1.2192,1.1210,2.0581
-2.3781,3.3925,0.7081
-1.7494,2.1271,1.4373
-1.3044,1.4658,1.9357
-3.8536,4.8660,-0.4640
-2.4859,2.1761,1.1287
-2.3145,2.1851,1.3324
-4.2068,4.9604,-0.7546
-3.5004,3.2327,0.2290
-2.7597,1.3470,1.2769
-3.9898,4.3550,-0.3945
-4.3210,4.8707,-0.8108
-3.8933,3.5550,-0.1412
-3.7234,0.0971,0.6180
-3.8782,1.3607,0.3116
-4.1950,2.5692,-0.1936
-4.3267,2.8251,-0.2959
-4.4179,2.1284,-0.2502
-4.4931,0.9364,-0.2233
-4.5540,-0.0566,-0.2594
-4.6905,-0.9378,-0.4056
-4.8875,-1.5880,-0.6447
-5.0599,-2.0344,-0.8921
-4.0345,-0.6856,0.4471
-4.7891,-1.9097,-0.5315
-4.0046,-1.2551,0.4697
-3.9921,-1.4160,0.4004
-4.9490,-2.3624,-0.9513
-4.8999,-2.3849,-0.9560
-3.9518,5.1696,-0.8415
-4.1439,4.4920,-0.8541
-4.4642,5.2124,-1.2176
-4.2382,5.3170,-1.0645
-3.3093,1.4576,0.7474
-4.3301,5.4533,-1.1616
-4.2386,4.7950,-1.4234
-0.9382,0.8011,2.2255
-4.0619,5.2542,-0.8909
-4.3657,4.9858,-1.2918
-4.4236,5.2998,-1.1550
-4.2942,5.2796,-1.0800
-3.2190,0.7818,0.9864
-4.1145,5.2836,-0.9066
-4.1695,3.9961,-1.5990
0.9954,0.5921,2.3001
-4.2367,5.2732,-0.9839
-3.9803,2.0017,-0.4877
-3.9986,5.2004,-0.7656
-4.1219,3.9853,-1.6143
1.5449,0.4913,2.1395
-4.2262,5.0957,-0.9729
-2.9571,0.0556,1.2778
-3.9538,5.1396,-0.6808
-4.3112,4.8058,-1.4566
-3.9313,5.1926,-0.6731
-3.8104,4.0478,-1.4996
-0.3177,0.2948,2.2361
-3.8664,4.7124,-0.6787
-2.5402,-0.1304,1.3455
-3.1519,3.7679,0.0994
-3.4972,2.4102,-1.1956
-2.2609,2.7675,0.7921
-3.5834,3.4739,-1.3637
-1.6911,2.4532,1.0021
-3.3844,3.5794,-1.1968
-1.2319,2.2797,0.9395
-2.8957,3.2344,-0.8709
-0.7192,1.9458,0.9455
-2.3148,2.7093,-0.5069
0.0477,1.4821,0.9795
-1.8467,2.1779,-0.2080
0.5402,1.1528,1.0098
-1.6076,1.7782,0.0426
0.7864,0.9300,1.0301
-1.7572,1.4874,0.2105
1.8461,0.7455,0.4121
-1.7251,1.1596,0.2034
4.8203,0.2588,-1.4737
-1.6860,1.0425,-0.2981
5.8764,-0.0120,-2.3451
4.2308,0.3546,-0.4972
3.8737,0.3768,-1.8962
5.9656,-0.0160,-2.0043
-0.4395,1.0521,-0.4849
6.3850,-0.1369,-2.5005
6.0576,-0.0389,-1.9309
2.8498,0.4501,-1.5189
6.5226,-0.1673,-2.5171
6.2940,-0.0937,-2.1830
6.1671,-0.0342,-1.4395
6.5501,-0.1917,-2.5227
6.5547,-0.1680,-2.4895
6.4649,-0.1282,-2.2149
6.4446,-0.1025,-1.7392
6.4191,-0.1914,-2.5288
